Puan,Yorum
1,Çocuklar öğüd olarak okunabilecek güzel bir hikaye İnci serisi gerçekden çocuklar ideal bir seri
0,kitap 58 erkeğin askerlik konusu üzerine yapılan bir araştırmayı konu alıyor Çok ufuk açıcı bir kitap değil bence Ancak askerlik anısı okumak isteyen varsa okuyabilir
0,Bu kadar kötü çevrilmiş bir kitap okumamıştım uzun zamandır Hem çevirisi kötü kapak fotosu başka bir yayınevinin kitabının birebir aynısı Okuyacaklar zaman kaybı olacaktir
0,kampanya dolayısıyla aldım müstehcen oluşu dolayısıyla beğenmedim
0,Güzel fakat hay şaşkın hitaplari çocuklara lakap takmayi ogretebilir oğlum beğendi ben pek beğenmedim
0,Hikayeler kısa yarımmış hissi yaratıyor Keşke hikaye sonlarına sosyal medya yorumları koyulacağına fazla hikaye yer alsaymış kitapta Bana biraz yavan geldi anlatım tarzı içerik
1,Kızıma akşam bir masal okuyorum Bir sonraki masalı sabırsızlıkla bekliyor Sanırım serinin tamamını aldıracak bana
1,Hem düz yazı şiir içeren okumasi keyifli bir kitap Kitaplikta bulunmalı farklı bir anlatım
0,Beğenmediğim bir kitap oldu İçerik dolu değil
0,seneca nın tragedyaları biraz düşük bir seviyede oyun içi dizaynı tam ayarlayamıyor
1,modern çağ masalının ilk kitabı dili kadar güzel konu kadar akıcı elinizden bırakamaycaksınız
1,Servet i Fünun dönemi diyince akla gelen önemli eserlerden
0,Tübitak ın son dönem kitapları öncekilere göre sıkıcı basit Bu seri onlardan
1,köle kitabının devamı yine aynı akicilikta Çok başarılı
0,Yorumlara bakarak almıştım ancak 20 Sayfasını bulmadan hayal kırıklığı yaşadım Malatya Katliamından girip Selahattin Demirtaş güzellemesi yaptığı noktada kitabı kapattım ülkenin bir acısına değinirken ülkeye misliyle acı yaşatmış bir örgütle bağlantısı olan birinin güzellemesi doğru gelmedi
0,Anı kitabı olmuş diğer romanları alakası yok koşma eylemini kendi açısından anlatmış açıkçası okurken sıkıldım
0,Bana biraz boş geldi okuyamadım
0,Hegel in felsefesi zaten kendi içerisinde zor iken çeviride bir eski Osmanlıca kelimeler kullanılarak metin zorlaştırılarak konunun ifadesi karmaşık hale getirilmiş Çeviri metinlerde öz Türkçe ısrar etmek Osmanlıca ısrar etmek arasında zihniyet olarak hiçbir fark yoktur Her ikiside dayatmacılıktır
1,Keisnlikle muazzam bir kitap 4 yas ustu cocuklariniz icin sanat dolu hayal gucunu gelistirecek unlu sanatcilarla tanistiracak bir kitap
0,Okurken oldukça sıkıldığım bir kitaptı Okuyacak okurlara keyifli okumalar dilerim
1,Kitap aynı tempoda gidiyor Serinin sevdiğim yanı ada kitapta empati kurabilmemiz
0,Doppler in devamı sanmıştım fakat kitapta yok yeni bambaşka bir karakter geliyor kurgu berbat beklentimi karşılamadı
0,Çocuk eğitimine yönelik öneriler
0,Hikayeler beni sıktı Okurken zorlandım
0,Çok sıkıcı bir kitap okudum bitirdim hiçbir etkisi olmadı
0,begenmedim bitiremedim tabi insanların zevki değişir
1,naif bir hikaye güzel
1,JACK LONDON un Beyaz Diş kitabını severim kitabında güzel olacağından şüphem yok
1,hadis usulü açısından harika bir kitap
0,Kur an yeter deyip bir külliyat hazırlamak tezat olsa gerektir Neden bir ilahiyatçı günümüzde aykırı olmak zorunda hisseder kendini Tefsir ilmi Kemal e ermişken yeni yeni farklı farklı tevillere gerek var Nakle teslim olmayan akılcı mutezili zihniyeti kadar parlak konuşsalar benimsemiyoruz
1,Kitabın içeriği isminden anlaşıldığı ahsenul kasası tefsir ediyor güzel bir çalışma olmuş Allah zat ı alilerinden razı olsun anlatımı h gayet tatlı keyifle okunabilecek arada ayette verilen derslerle alakalı başka örnek olaylar anlatılmış derin manaları taşıyan bir tefsir kısa öz anlatılmış sıkılmadan okuyorsunuz beni üzen nokta müellifin bütün ayatı tefsir etmemesi bazılarının yalnız meali şerifini vermiş onu bile gayet güzel vermiş
0,KONUSUYLA İLGİ ÇEKİCİ BİR HİKAYE
0,kitabı tavsiye ediyorum
0,Beni yakalayamayan bir pamuk kitabı
1,Büyük bir merakla aldım okudum Okurken duygulandığım nadir kitaplardan oldu
0,Şvayktan sonra eseri vasat kalmış
0,ingiliz edebiyatını boş yapay buluyorum maalesef jane austen den 2 kitabımdı aşk gururu kitabını beğenemedim ingilizler mi varoluşsal kaygılarınız yok mi evlilik soyluluk para gurur
0,Bir kişinin severek okuduğu bir kitap fakat ben sevmedim Çok popüler olan bir kitap iyi bir kitap olmayabiliyor Tam bir hayal kırıklığı yarattı
0,Fatih Duman ın beğenmediğim istisna kitabı
0,Bu tür kitaplardan hoşlanıyorsanız hoş zaman geçirmek istiyorsanız kütüphanenize ekleyiniz
1,Aldığımızdan beri elimizden düşmüyor Ben okumaya bayılıyorum çocuklarım dinlemeye
1,Beğenerek severek okudum Bence güzel Müthiş harika 100 güzel
1,II Abdülhamid hakkında okuduğum güzel eser kesinlikle tavsiye ediyorum
0,kırk fırın yemesi lazım yazar olabilmesi
1,Alanında tek kitap olması hasebiyle büyük değere sahip olan eserde çevirmen dili zaman zaman zorlaştırarak zorlayarak ağırlaştırmıştır
1,uygun fiyata güzel iki kitap sahibi oldum
0,Yusuf Atılgan ın sevmediğim eseri
0,İlahi düzeni anlamak adına okunabilecek bir kitap Yazım dili sürükleyici Sıkmıyor Çok fazla pratik var Sizi büyüsüne çeken bir kitap
1,serinin diğer kitapları harika
0,Kader anlayışı fazla irdelenmiş tam bir yere koyamıyor bana hasıl olan kanaat oldu kitap bir anlama çalışması olmuş
0,Demokrasi karşıtı bir kitap Arastirmadan alıp memnun kalmadigim bir kitap
0,00 den fazla çıkartmanın içerisindeki sayfalara yapıştırılacağını düşünmüştüm sadece 2 sayfasını konsept olarak kullanabiliyorsunuz bir oyun iki maske var bir maskenin göz yerleri yok yüze takılmayı planlamışlar anlamadım İş kültür yayınları tereddütsüz almıştım hayal kırıklığına uğrattı
0,Konu iyi ele alınmış fakat belge olsaydı iyi olurdu
0,kizim 20 aylikken aldim simdi 24 ay olacak gala ilgisini cekmedi biraz farkli geldi bakalim ilerleyen surecte okumamizi isteyecek mi
1,Yusuf el Karadavinin müslüman aile ilgili yazdığı harika bir eserdi Evlenmeyi düşünüp evlilik hazırlığı yaoanların kesinlikle okuması gereken kitabı ayrıca Karton kapağı sadece kadınları çekiyor olsada kadınların dr erkeklerin mutlaka okuması geren bir kitabı
1,güzel bir hesaplaşma örneği
0,Açıkçası bitirirken zorlandım Akıcı bir kitap değil
0,Taraflı bir kitap olmuş hissi uyandırmakta din gereklidir yerine din gerekli midir önermesiyle yola çıkılsa güzel olurdu
0,farklı bir konu
0,Edebi sanatlar özet olarak sunulmuş Sadece Türk edebiyatı kısmen faydalı olabilir Öğretmenlerden ziyade öğrencilere hitap eden bir kitap
1,Çok güzel bir kitaptı severek okudum kısa sürede bitirdim Sevgi kayıp umut üzerine sıradışı bir roman
0,İki yasindaki oğlum ilk bir kitabın resimlerinden korktu Resimleri görünce ağlamaya başlıyor Gölge resimleri ördeklerin yüzündeki korku dolu ifade olması korkuyu bilmeyen çocuğa korkmayı öğretecek türden Beğenmedik maalesef
0,kitap diğer dostoyevski kitaplarına göre vasatın altında kitapta yapan putperestir tatardır bir ifade var Klasikleri iş bankasından okurum olmamış
1,güzel bir eser başaramadığımızı anlatan bir kitap
0,İspatı kaynağı olmayan yalan yanlış bilgilerle dolu yazı dili akıcı değil basit Tavsiye etmiyorum
0,Açıkçası ben beğenmedim kitabın bir kaç sayfasında tebessüm ettirecek bir kaç cümle olsa değer olduğunu düşünmüyorum 20 dk falan sürdü bitmesi zaten bilmem isterseniz alın bir öğreneceğinizi zannetmiyorum
0,Kitap eski basım geliyor Ayrıca bana hasarlı geldi
0,Boş vakitte okunabilecek bir çırpıda biten bir kitap
0,okudum doğrusu okumaya çalıştım bitiremedim zorlayıp tekrar okuyacağım klasik olduğuna göre vardır bir alameti farikası
1,Ne ben burada söylediklerim sebebiyle hayatımı tehlikeye atmış oluyor hayatta kalışımı burada dile getirdiklerime borçlanıyorum
0,beklenen bir dünya klasiği bol psikolojik çözümleme yordu
1,öyle bir anlatımı varki olaylar benim başımdan geçiyor Savaşlar keşke olmasa yada sadece gerçekten savaş olarak kalsa Masum insanların başına gelenler inanılır değil Sonunu inanılmaz merak ettiğim elimden bırakamadığım etkisinden kurtulamadığım sürükleyici bir kitap gerçekten İyiki okumuşum
1,Muazzez İlmiye Çiğ le beraber özelleşen bir sayı Elbette hemen alındı Bu tür dergilerin alınıp okunması ümidiyle
0,Kitabın dili okurken yoruyor Ağır bir dili var Belki tarzım olmadığından zorla bitirdim
0,Yiğenim aldık İncelediğim kadarı boş bir kitaba benziyor Böyle boş kitapların okunmasına karşıyım Neyseki yiğenim yararlı kitaplarda okuyor
0,Beğenmedim cidden sıkıcı
1,prensesler kendini koruyabilir bayıldım mesaja
0,DERS KİTABI NİTELİĞİNDE ALDIM VE OKUDUM İÇERİĞİ VE ANLATIMI ÇOK SIKICI
0,Ürün çevirisi kötü Ürün içeriği faydasız Kesinlikle tavsiye etmem ben aldım pişman oldum
1,anlatım harika okulması gereken bir serinin ürünü
1,Fuzuliyi tanımak anlamak isteyenler harika bir eser
1,Kaliteli bir ek kitap Tavsiye ederim
0,Rauf Orbay dan Hüseyin Rauf Paşa bahsediyor Burdan pay biçiniz Kaynak değeri zayıf bir biyografi denemesi
0,kitabı tavsıye etmıyorum zaten iade ettim ayrılmış anne babayı canavar olarak adlandırmıs ufacık cocuga anne babayı ıyılestırmek ınsana donusturmek gıbı cok agır bır yuk verılmıs anne canavar cocugunun sevgısınden zıyade baskasına asık olarak ınsana donusuyor hıkayesını konusunu ele alışını hıc begenmedım
1,modern tıbbın alternatifi evde olmalı
1,Çok etkilendim okuduktan bir süre sonra etkisinden çıkabildim Çok başarılı tavsiye ederim
0,4 yaş üstü çocukların ilgisini çekebilecek bir kitap değil Alırken yaşına dikkat edin anaokuluna giden çocuklar basit seviyede kalıyor Kağıt kalitesi iyi
0,İsmine kanıp büyük beklentilerle aldığım beklentimin karşılığını bulamadığım bir eser
0,Sinop tarihi ilgili beklentimi karşılamadı
1,Mükemmel bir kitap Oğlumun elinden düşmüyor
0,iyi tasvirlerin yapıldığı basit Türk sineması hikakeyeleri okunabilir okunmayadabilir
1,Dil ağır olduğundan herkes anlamayabilir Doğa tasviri etkileyiciydi
0,Vakit kaybı geldi açıkçası bitiremedim
0,Okuyana herhangi bir katkısı olmayacak duygu barındırmayan konu bütünlüğü olmayan bir kitap maalesef Tanıtım yazısında geçen yaşamın kadar değerli olduğunu derinden hissettiriyor ifadesini doğrulayacak tek bir anı bile yok içinde Tam bir zaman kaybıydı
1,Fen bilimleri alanında YÖKDİL e hazırlananlar faydalı
1,abdülhamiti yakından tanımak harika bir kitap kesinlikle tavsiye ederim paşaya hayranlığım kitap sayesinde arttı
0,aylak kitabın eserleri eğlenceli oluyo platon bir gün kolunda ornitrekle bara girdi bi kitap bekliyodum beklentimi karşılamadı
1,Dili ağır gelebilir betimlemeler oldukça fazla iyi ben beğendim
1,Yaşadığımız süreçte okumak anlamamızı kolaylaştıracak Mükemmel bir yazar
0,Bana kitabın dili ağır geldi Bu konuda alt yapısı olanların anlayabileceği düzeydedir
1,Kitap fizik ilgili bilgilerin olduğu manevi bir yolculuğa çıkarıyor okuyucuyu
0,strateji ipuclari denilince pratik çalışma püf noktaları bir beklenti icine düştüm keske strateji ipuclari yerine çıkmış cozumlu sorular denilseydi cok memnun kalmadim
1,Bazı cümleler vardı dönüp tekrar tekrar okudum Hiç kitapları karalamayan ben öyle sözcükler bir araya gelmişti altlarını çizmeden edemedim Çok beğendim tavsiye ediyorum
1,sonunu tahmin edemediğim tek kitabı diyebilirim
1,eski ispanya cahillik esaret
1,Her bayanda bulunması gereken güzel bir eser
1,Yeğenime okurken ben keyif aldım tavsiye ederim
0,Beklentilerimi karşılayamadı Ayrıca tahmin edilebilir Bu kitap olay ağırlıklı olması gerekir asıl olaya sizi korkutucak olaya gelene kadar uzatmışsa uzatmış Okurken hissiyatı veriyor böyle Hadi abi tamam anladık iyi betimleme yapıyorsun iyi özlü söz söylüyorsunda bir işimiz vardı ona geç kaldık 290 sayfa oldu h l gelemedin olaya azıcık hızlı Tahmin edilebilir derken Yanı bariz kitabın basında belliydi kedi olayı ondan sahrası belliydi Yani spoiler vermemeye çalışıyorum böylede olmuyor Yani ben beğenmedim İlk Stephen King okumuştum Şimdilik bir süre okumıyım
0,Selman Kayabaşı nı taklit etmeye devam etmiş Kendi tezleri yok toplana Sosyal medyada yazdıklarını kitapta toplamış Öyle şişirildiği kadar donanımlı değil
1,İmam gazali isminin olması bile eseri almaya yetiyor İçindekiler kısmına bakarsanız eserin dolu dolu olduğunu gösteriyor Allah emeği geçenlerden razı olsun
0,YAZARIN KİŞİSEL BİR SORUN KİTABINI OKUDUKTAN SONRA DİĞER KİTAPLARININ DA GÜZEL OLDUĞUNU DÜŞÜNEREK ALIP OKUDUĞUM BİR KİTABI ANCAK AYNI HAZZI YAŞAYAMADIM SIKILMADIM DEĞİL OKUMAK İSTEYENLER BEKLENTİNİZ YÜKSEK OLMASIN
0,Çeşitli alanlarda şöhretlilerle röportaj yapılmış sırayla yer verilmiş Edebi felsefi bir derinliği olmayan bir kitap zaman para israfı
0,Ömer Seyfettin hikayelerinde kendi siyasi dini görüşlerinin propagandasını yapmış Hatta hikayelerde biraz müstehcen taraflarda var O zamana yazılanlar uç Okuyunca biraz şaşırdım Ömer Seyfettin i bize Kaşağı kitabı tanıttılar fakat hikayelerle hakkındaki fikrim değişti
1,Kızıma aldım gerçekten beğenerek okuduk
1,Bosna katliamıyla ilgili okuduğum iyi kitaplardan birisiydi Savaşların anlatıldığı kitaplara ilginiz varsa kesinlikle okumalısınız
0,Üç günlük dünya edebiyatı serisinden okuduğum ilk son kitap Akıcıydı çabuk bitti beğendiğimi söyleyemem Adını koyamadığım eksik bir şeyler var kitapta beni sarmadı Açıkçası zaman kaybıydı Birilerine tavsiye edeceğimi sanmıyorum Bu kitapla hayal kırıklığı yaşayınca seriye devam etmedim
0,Birbirinden bagimsiz cumlelerle kurulu bir kitap
0,hediye olarak geldi benim ilgimi çekmediği beğenmedim sıkıldım doğrusu ancak ilgisini çekenler güzel bir hediye olur
1,zamanda Tüm Türkiye Mesnevi şerhi yapabilecek 1 2 kişiden birisidir yazar şarih Hüseyin dede Mevlevi şeyhidir kendisi konuya vakıf hakimdir Allah razı olsun kendisinden böyle bir vazifeyi üstlenmiştir
1,Hegel in son dersleridir Tarih Felsefesi eserinin Giriş inde geçerler Felsefi tarihin olacağını belirlenimlerinin olduğu Tinin İdeasının tahakkuku hangi araçların kullanıldığı ilgili müthiş bir eser
1,çocuk ilgili detaylı bilgi edinmek isteyen ebeveynler okumalı
0,Lise öğrencileri ağır bir kitap Ayrıca yazarın II Abdülhamit hakkındaki düşünceleri bir bilinçaltının dışa vurumu olsa gerek
1,sivas katliamının detaylı bi şekilde anlatıldığı bir kitap olayı bizzat yaşayan birinin kaleme dökmesi ayrı bi güzellik katmış tavsiye ederim
0,Yazarın Öyle Güzel Bir Yer kitabından sonra okuduğum ikinci kitabı oldu İlkini beğenince bunu okumak istedim büyük hata etmişim Bir an önce bitsin istedim konunun kitabın bir yere gitmeyeceği aşikardı Uzadıkça uzadı kitabın bir yerinden sonra yazarlar sayfa başına para alıyor yüzden mi böyle uzatmış düşündüm Gereksiz yere konu sündürülmüştü resmen Murat Gülsoy un okuduğum son kitabı olacak maalesef
1,insan hikayeyi okurken olayları birebir yaşıyor erkek bir yazarin bir kadının iç dünyasınin tasvirini olağanüstü yapması muhteşem Stefan zweig in ölüm yıldönümünde okudum anlamlı geldi zweig öldüğünde elime geçen tıpkı ölüm yıldönümünde hatırlaması bırakılan güller 22 Şubat ta bir zweig in kitabını okumak
0,sakın almayın arkafaslar insan biraz emek verir kadar dandik soruları var ortaokul çocuklarına soruyorlar soruları Ben hazırlasam iyi hazırlardım birde sorular
0,yıl önce samimi duygularla almıştım şiirler samimi gelmişti ancak modern dünyada samimiyet aramak güç okunabilir
0,Aşıklar Bayramı ndan sonra kitabı okudum O kitaptaki tadı kitapta alamadım maalesef Bazı yerlerde üstü kapalı imaları anlamadım yazar aynı dönemde yaşamamış olduğum olayları onunla aynı derinlikte bilemediğimdendir Kürt meselesini 80 yıllarda bir köpeğin gözünden aktarmış
1,Son derece kullanışlı bir sözlük tavsiye ederim
0,Yorumlara katılamayacağım Üzgünüm ben kitabı okuyamadım Sanki büyükler değilde çocuklar okumalı
